React1     React2    React3       Prod1      Prod2      Prod3      Prod4      Prod5       A          B          C          errA     errB     errC ty  Tmin   Tmax  fr   num n  n !comment 
C7H5+      CN-                    H          CN         H2         C7H2                    7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4323 1  1 
C7H5+      OH-                    H          H2         OH         C7H2                    7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4324 1  1 
C7H5+      C4H-                   H          H2         C4H        C7H2                    7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4325 1  1 
C7H5+      C5-                    H          H2         C5         C7H2                    7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4326 1  1 
C7H5+      C5H-                   H          H2         C5H        C7H2                    7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4327 1  1 
C7H5+      C6-                    H          H2         C6         C7H2                    7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4328 1  1 
C7H5+      C6H-                   H          H2         C6H        C7H2                    7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4329 1  1 
C7H5+      C7-                    H          H2         C7         C7H2                    7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4330 1  1 
C7H5+      C7H-                   H          H2         C7H        C7H2                    7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4331 1  1 
C7H5+      C8-                    H          H2         C8         C7H2                    7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4332 1  1 
C7H5+      C8H-                   H          H2         C7H2       C8H                     7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4333 1  1 
C7H5+      C9-                    H          H2         C7H2       C9                      7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4334 1  1 
C7H5+      C9H-                   H          H2         C7H2       C9H                     7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4335 1  1 
C7H5+      C10-                   H          H2         C7H2       C10                     7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4336 1  1 
C7H5+      C10H-                  H          H2         C7H2       C10H                    7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4337 1  1 
C7H5+      C3N-                   H          H2         C3N        C7H2                    7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4338 1  1 
C9H4+      C-                     C          H2         C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4379 1  1 
C9H4+      H-                     H          H2         C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4380 1  1 
C9H4+      O-                     O          H2         C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4381 1  1 
C9H4+      S-                     S          H2         C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4382 1  1 
C9H4+      CN-                    CN         H2         C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4383 1  1 
C9H4+      OH-                    H2         OH         C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4384 1  1 
C9H4+      C4H-                   H2         C4H        C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4385 1  1 
C9H4+      C5-                    H2         C5         C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4386 1  1 
C9H4+      C5H-                   H2         C5H        C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4387 1  1 
C9H4+      C6-                    H2         C6         C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4388 1  1 
C9H4+      C6H-                   H2         C6H        C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4389 1  1 
C9H4+      C7-                    H2         C7         C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4390 1  1 
C9H4+      C7H-                   H2         C7H        C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4391 1  1 
C9H4+      C8-                    H2         C8         C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4392 1  1 
C9H4+      C8H-                   H2         C8H        C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4393 1  1 
C9H4+      C9-                    H2         C9         C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4394 1  1 
C9H4+      C9H-                   H2         C9H        C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4395 1  1 
C9H4+      C10-                   H2         C10        C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4396 1  1 
C9H4+      C10H-                  H2         C10H       C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4397 1  1 
C9H4+      C3N-                   H2         C3N        C9H2                               7.510e-08 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4398 1  1 
C+         C10H2                  CH2        C10+                                          2.400e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4422 1  1 
C          C10H2                  C5H        C6H                                           4.000e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4436 1  2 
C          C10H2                  CCH        C9H                                           4.000e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4438 1  2 
C          C10H2                  c-C3H      C8H                                           2.000e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4439 1  2 
C          C10H2                  C8H        l-C3H                                         2.000e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4440 1  2 
C          C10H2                  C4H        C7H                                           4.000e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4441 1  2 
O          C2H2                   OH         CCH                                           1.000e-18  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4498 1  8 
O          C2H4                   OH         C2H3                                          1.000e-18  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4500 1  8 
OH         C2H2                   CCH        H2O                                           1.050e-13  2.680e+00  6.060e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4511 1  1 
H2O        C2H2+                  CCH        H3O+                                          2.200e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4526 1  1 
C          C6N                    C3N        C4                                            6.000e-11  0.000e+00  0.000e+00 3.00e+00 0.00e+00 logn  4     10    300  3  4555 1  2 
H2         C6N+                   C5         HCNH+                                         3.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4599 1  2 
H2         C8N+                   C7         HCNH+                                         3.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4602 1  2 
H2         C10N+                  HNC        C9H+                                          3.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4604 1  2 
H2         C10N+                  C9         HCNH+                                         3.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  4605 1  2 
H2         HC6N+                  H          H2C6N+                                        1.000e+00  1.490e-09  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  5  4635 1  2 
H2         HC8N+                  H          H2C8N+                                        1.000e+00  1.490e-09  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  5  4636 1  2 
H2         HC10N+                 H          H2C10N+                                       1.000e+00  1.490e-09  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  5  4637 1  2 
C7         C+                     C2         C6+                                           5.000e-11  0.000e+00  0.000e+00 1.00e+01 0.00e+00 logn  4     10    300  3  4649 1  2 
C9         C+                     C4         C6+                                           5.000e-11  0.000e+00  0.000e+00 1.00e+01 0.00e+00 logn  4     10    300  3  4656 1  2 
H2         S+                     H          HS+                                           2.200e-10  0.000e+00  9.860e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4728 1  1 
H2         H2S+                   H          H3S+                                          1.400e-11  0.000e+00  2.300e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4730 1  1 
O2         Si+                    O          SiO+                                          1.000e-13  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4746 1  1 
H2O        SiH+                   Si         H3O+                                          8.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4747 1  1 
H2O        C5H3+                  C5H2       H3O+                                          1.110e-09 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4768 1  1 
H2O        C6H3+                  C6H2       H3O+                                          1.110e-09 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4769 1  1 
H2O        C7H3+                  C7H2       H3O+                                          1.110e-09 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4770 1  1 
H2O        C8H3+                  C8H2       H3O+                                          1.110e-09 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4771 1  1 
H2O        C9H3+                  C9H2       H3O+                                          1.110e-09 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4772 1  1 
H2O        C10H3+                 H3O+       C10H2                                         1.110e-09 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4773 1  1 
HCN        C5H3+                  C5H2       HCNH+                                         2.900e-09 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4774 1  1 
HCN        C6H3+                  C6H2       HCNH+                                         2.900e-09 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4775 1  1 
HCN        C7H3+                  C7H2       HCNH+                                         2.900e-09 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4776 1  1 
HCN        C8H3+                  C8H2       HCNH+                                         2.900e-09 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4777 1  1 
HCN        C9H3+                  C9H2       HCNH+                                         2.900e-09 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4778 1  1 
HCN        C10H3+                 HCNH+      C10H2                                         2.900e-09 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4779 1  1 
H          l-C3H3+                H2         l-C3H2+                                       1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4785 1  1 
H          c-C3H3+                H2         c-C3H2+                                       1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4786 1  1 
H2         C4H2+                  H          C4H3+                                         1.000e-09  0.000e+00  2.000e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4787 1  1 
H2         C6H2+                  H          C6H3+                                         1.000e-09  0.000e+00  2.000e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4789 1  1 
H2         C8H2+                  H          C8H3+                                         1.000e-09  0.000e+00  2.000e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4791 1  1 
H2         C10H2+                 H          C10H3+                                        1.000e-09  0.000e+00  2.000e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4793 1  1 
H          C5H3+                  H2         C5H2+                                         7.000e-10  0.000e+00  7.000e+02 2.00e+00 0.00e+00 logn  4     10    800  3  4795 1  1 
H          C7H3+                  H2         C7H2+                                         7.000e-10  0.000e+00  7.000e+02 2.00e+00 0.00e+00 logn  4     10    800  3  4797 1  1 
H          C9H3+                  H2         C9H2+                                         7.000e-10  0.000e+00  7.000e+02 2.00e+00 0.00e+00 logn  4     10    800  3  4799 1  1 
Na         NH4+                   H          NH3        Na+                                1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4812 1  1 
Mg         H3O+                   H          H2O        Mg+                                1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4813 1  1 
Mg         NH4+                   H          NH3        Mg+                                1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4814 1  1 
Mg         HCNH+                  H          HCN        Mg+                                1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4815 1  1 
Mg         HCNH+                  H          HNC        Mg+                                1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4816 1  1 
N2O        HCO+                   CO         HN2O+                                         3.500e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4821 1  1 
S          CN                     C          NS                                            5.710e-11  5.000e-01  3.200e+04 2.00e+00 0.00e+00 logn  4     10    800  3  4845 1  1 
S          CN                     N          CS                                            1.730e-11  5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  4846 1  1 
S          NO                     O          NS                                            2.940e-11  5.000e-01  1.750e+04 2.00e+00 0.00e+00 logn  4     10    800  3  4881 1  1 
H2         C3                     H          l-C3H                                         8.000e-12  0.000e+00  1.420e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4911 1  1 
H2         C3                     H          c-C3H                                         8.000e-12  0.000e+00  1.420e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4912 1  1 
H2         l-C3H                  H          l-C3H2                                        1.140e-11  0.000e+00  9.500e+02 2.00e+00 0.00e+00 logn  4     10    800  3  4914 1  1 
H2         C5                     H          C5H                                           1.600e-10  0.000e+00  1.420e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4916 1  1 
H2         C5H                    H          C5H2                                          1.140e-11  0.000e+00  9.500e+02 2.00e+00 0.00e+00 logn  4     10    800  3  4917 1  1 
H2         C7                     H          C7H                                           1.600e-10  0.000e+00  1.420e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4919 1  1 
H2         C7H                    H          C7H2                                          1.140e-11  0.000e+00  9.500e+02 2.00e+00 0.00e+00 logn  4     10    800  3  4920 1  1 
H2         C9H                    H          C9H2                                          1.140e-11  0.000e+00  9.500e+02 2.00e+00 0.00e+00 logn  4     10    800  3  4924 1  1 
H          C4H2                   CCH        C2H2                                          9.960e-10  0.000e+00  7.750e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4929 1  1 
H          C5H2                   CCH        l-C3H2                                        4.980e-10  0.000e+00  7.750e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4931 1  1 
H          C6H2                   CCH        C4H2                                          9.960e-10  0.000e+00  7.750e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4934 1  1 
H          C7H2                   CCH        C5H2                                          9.960e-10  0.000e+00  7.750e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4936 1  1 
H          C8H2                   CCH        C6H2                                          9.960e-10  0.000e+00  7.750e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4937 1  1 
H          C9H2                   CCH        C7H2                                          9.960e-10  0.000e+00  7.750e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4939 1  1 
H2         C4H2                   H          C4H3                                          4.910e-10 -1.600e-01  2.790e+04 2.00e+00 0.00e+00 logn  4     10    800  3  4947 1  1 
O2         C2H2                   CCH        O2H                                           2.010e-11  0.000e+00  3.740e+04 2.00e+00 0.00e+00 logn  4     10    800  3  4962 1  1 
O2         C4H2                   O2H        C4H                                           2.010e-11  0.000e+00  3.740e+04 2.00e+00 0.00e+00 logn  4     10    800  3  4965 1  1 
O2         C6H2                   O2H        C6H                                           2.010e-11  0.000e+00  3.740e+04 2.00e+00 0.00e+00 logn  4     10    800  3  4967 1  1 
O2         C8H2                   O2H        C8H                                           2.010e-11  0.000e+00  3.740e+04 2.00e+00 0.00e+00 logn  4     10    800  3  4969 1  1 
O2         C10H2                  O2H        C10H                                          2.010e-11  0.000e+00  3.740e+04 2.00e+00 0.00e+00 logn  4     10    800  3  4971 1  1 
H          C10H2                  CCH        C8H2                                          9.960e-10  0.000e+00  7.750e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4973 1  1 
H2         c-C3H2                 H          CH2CCH                                        3.740e-12  2.000e+00  1.740e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4991 1  1 
H          HC4N                   CH2        C3N                                           1.480e-10  0.000e+00  3.590e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4995 1  1 
H          HC6N                   CH2        C5N                                           1.480e-10  0.000e+00  3.590e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4997 1  1 
H          HC8N                   CH2        C7N                                           1.480e-10  0.000e+00  3.590e+03 2.00e+00 0.00e+00 logn  4     10    800  3  4999 1  1 
H          O+                     O          H+                                            7.000e-10  0.000e+00  0.000e+00 1.50e+00 0.00e+00 logn  5     10    300  3  5198 1  1 
SiS        S+                     S          SiS+                                          1.000e+00  1.400e-09  2.140e+00 2.00e+00 0.00e+00 logn  5     10    344  4  5246 1  1 
SiS        S+                     S          SiS+                                          1.000e+00  1.400e-09  2.140e+00 2.00e+00 0.00e+00 logn  5    344    800  5  5246 2  1 
CO         CN+                    CN         CO+                                           1.000e+00  8.900e-10  2.510e-01 2.00e+00 0.00e+00 logn  5     10    800  5  5264 1  1 
NO         C3H+                   c-C3H      NO+                                           2.500e-01  7.480e-10  4.110e-01 2.00e+00 0.00e+00 logn  5     10     13  4  5404 1  1 
NO         C3H+                   c-C3H      NO+                                           2.500e-01  7.480e-10  4.110e-01 2.00e+00 0.00e+00 logn  5     13    800  5  5404 2  1 
NH3        C3H+                   c-C3H      NH3+                                          1.670e-01  9.930e-10  3.650e+00 2.00e+00 0.00e+00 logn  5     10    800  4  5405 1  1 
H2S        S+                     S          H2S+                                          4.980e-02  1.090e-09  1.770e+00 2.00e+00 0.00e+00 logn  5     10    234  4  5556 1  1 
H2S        S+                     S          H2S+                                          4.980e-02  1.090e-09  1.770e+00 2.00e+00 0.00e+00 logn  5    234    800  5  5556 2  1 
C6         C+                     C          C6+                                           5.000e-11  0.000e+00  0.000e+00 1.00e+01 0.00e+00 logn  5     10    300  3  6079 1  2 
C8         C+                     C          C8+                                           4.000e-11  0.000e+00  0.000e+00 1.00e+01 0.00e+00 logn  5     10    300  3  6080 1  2 
H          C+                     C          H+                                            9.280e-19  1.300e+00  1.590e+04 2.00e+00 0.00e+00 logn  5     10    800  3  6091 1  1 
H          S+                     S          H+                                            5.750e-16  1.200e+00  2.720e+04 2.00e+00 0.00e+00 logn  5     10    800  3  6093 1  1 
N          H+                     H          N+                                            9.820e-12 -2.300e-01  2.620e+02 2.00e+00 0.00e+00 logn  5     10    800  3  6095 1  1 
CH2        C4H2                   CH3        C4H                                           2.160e-11  0.000e+00  2.160e+03 1.25e+00 1.00e+02 logn  4     10    400  3  6960 1  1 
CH3        C2H5                   C3H7       H                                             1.000e-10  0.000e+00  0.000e+00 2.51e+00 1.00e+02 logn  4     10    400  3  6966 1  1 
CH3        CH3CCH                 CCH        C2H6                                          8.320e-13  0.000e+00  4.430e+03 2.00e+00 1.00e+02 logn  4     10    400  3  6968 1  1 
CH3        C4H3                   CCH        C3H5                                          1.200e-10  0.000e+00  0.000e+00 1.00e+01 1.00e+02 logn  4     10    400  3  6977 1  1 
CCH        CH3CHCH2               CH         CH2CHCHCH2                                    2.000e-11  0.000e+00  0.000e+00 2.50e+00 1.00e+02 logn  4     10    400  3  6990 1  1 
C2H2       C2H5                   CCH        C2H6                                          4.500e-13  0.000e+00  1.180e+04 5.00e+00 1.00e+02 logn  4     10    400  3  7016 1  1 
CH4        l-C3H2                 CH3        CH2CCH                                        5.900e-11  0.000e+00  0.000e+00 1.00e+01 1.00e+02 logn  4     10    400  3  7029 1  1 
l-C3H2     C3H8                   C2H5       C4H5                                          1.600e-10  0.000e+00  0.000e+00 1.00e+01 1.00e+02 logn  4     10    400  3  7036 1  1 
CH4        C4H3                   CH3        CH2CHC2H                                      5.900e-11  0.000e+00  0.000e+00 1.00e+01 1.00e+02 logn  4     10    400  3  7073 1  1 
NH2        C2H2                   CCH        NH3                                           1.110e-13  0.000e+00  1.850e+03 5.00e+00 2.50e+02 logn  4     10    400  3  7086 1  1 
C2H3+      CO                     C2H3CO+                                                  2.000e-15 -2.500e+00  0.000e+00 1.00e+01 0.00e+00 logn  4     10    300  3  7144 1  1 2016/6/06 Urso from Loison et al. 2016
c-C3H2O    H3O+                   C2H3CO+    H2O                                           5.000e-01  1.400e-09  6.300e+00 3.00e+00 0.00e+00 logn  4     10    300  4  7153 1  1 2016/6/06 Urso from Loison et al. 2016
H2CCCO     H3O+                   C2H3CO+    H2O                                           1.000e+00  1.400e-09  3.800e+00 3.00e+00 0.00e+00 logn  4     10    300  4  7156 1  1 2016/6/06 Urso from Loison et al. 2016
